盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/15,2018/07/04,14.8,,,2018/07/27(即將發放),0.75,0,0.75,0,0,0,0.75,15.2,4.92
2016,2017,2017/06/14,2017/07/03,13.85,,,2017/07/27,0.7,0,0.7,0,0,0,0.7,14.4,4.86
2015,2016,2016/06/17,,,,,,0,0,0,0,0,0,0,12.4,0
2014,2015,2015/06/15,2015/08/17,10.8,,,2015/09/10,0.7,0,0.7,0,0,0,0.7,12.1,5.79
2013,2014,2014/06/20,2014/08/25,13.6,,,2014/09/19,0.2,0,0.2,0,0,0,0.2,13.4,1.49
2012,2013,2013/06/13,,,,,,0,0,0,0,0,0,0,11.4,0
2011,2012,2012/06/21,,,,,,0,0,0,0,0,0,0,13.2,0
2010,2011,2011/06/17,,,,,,0,0,0,0,0,0,0,10.5,0
2009,2010,2010/06/14,,,,,,0,0,0,0,0,0,0,13.4,0
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,9.12,0
2007,2008,2008/06/13,,,,,,0,0,0,0,0,0,0,8.23,0
2006,2007,2007/06/13,,,,,,0,0,0,0,0,0,0,9.29,0
2005,2006,2006/06/14,,,,,,0,0,0,0,0,0,0,3.51,0
2004,2005,,,,,,,0,0,0,0,0,0,0,1.21,0
2003,2004,,,,,,,0,0,0,0,0,0,0,7.19,0
2002,2003,2003/05/27,,,2003/07/25,16.8,,0,0,0,0.5,0,0.5,0.5,16.9,2.96
2001,2002,2002/05/27,2002/09/09,,2002/09/09,,,1,0,1,3,0,3,4,70.7,5.66
2000,2001,2001/05/10,2001/06/27,,2001/06/27,,,1,0,1,5,0.5,5.5,6.5,151.1,4.3
1999,2000,2000/06/29,,,2000/07/20,,,0,0,0,3,1,4,4,186.3,2.15
1998,1999,1999/06/07,,,1999/07/08,,,0,0,0,2.8,0,2.8,2.8,,
1997,1998,,,,,,,0,0,0,0,0,0,0,,
1996,1997,,,,,,,0,0,0,0,0,0,0,,
