盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/22,2018/07/16,20.35,,,2018/08/16(即將發放),1.31,0.19,1.5,0,0,0,1.5,21.6,6.94
2016,2017,2017/06/22,2017/07/17,16.9,,,2017/08/17,1.11,0.39,1.5,0,0,0,1.5,17,8.82
2015,2016,2016/06/21,2016/07/07,13.05,,,2016/07/28,0.83,0.17,1,0,0,0,1,14.2,7.06
2014,2015,2015/06/23,2015/07/09,13,,,2015/07/24,1,0,1,0,0,0,1,14,7.13
2013,2014,2014/06/20,2014/07/16,16.6,,,2014/07/31,1,0,1,0,0,0,1,17.2,5.83
2012,2013,2013/06/19,2013/07/09,12.4,,,,0.5,0,0.5,0,0,0,0.5,14.1,3.55
2011,2012,2012/06/12,2012/07/03,12.75,,,,0.5,0,0.5,0,0,0,0.5,12.8,3.9
2010,2011,2011/06/22,2011/07/19,19.2,,,,2.5,0,2.5,0,0,0,2.5,20.8,12.04
2009,2010,2010/06/18,2010/07/07,,,,,2,0,2,0,0,0,2,29.7,6.72
2008,2009,2009/06/10,2009/07/06,,,,,1,0,1,0,0,0,1,,
2007,2008,2008/05/16,2008/06/17,,2008/06/17,,,2,0,2,0.5,0,0.5,2.5,,
2006,2007,2007/06/22,,,,,,2,0,2,2,0,2,4,,
