盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/29,,,,,,1,0,1,0,0,0,1,18.6,5.39
2016,2017,2017/06/22,2017/08/31,21.8,,,2017/10/06,1.2,0,1.2,0,0,0,1.2,23.6,5.08
2015,2016,2016/06/21,2016/09/01,30.45,,,2016/10/05,1.2,0,1.2,0,0,0,1.2,29.7,4.04
2014,2015,2015/06/16,2015/09/04,39.95,,,2015/10/08,0.89,0,0.89,0,0,0,0.89,30.2,2.95
2013,2014,2014/06/24,,,,,,0,0,0,0,0,0,0,20.2,0
2012,2013,2013/06/19,,,,,,0,0,0,0,0,0,0,12.3,0
2011,2012,2012/06/13,,,,,,0,0,0,0,0,0,0,5.93,0
2010,2011,2011/06/22,,,,,,0,0,0,0,0,0,0,7.42,0
2009,2010,2010/06/14,,,,,,0,0,0,0,0,0,0,9.19,0
2008,2009,2009/06/16,,,,,,0,0,0,0,0,0,0,5.85,0
2007,2008,2008/06/19,2008/09/04,5.47,2008/09/04,5.47,,0.15,0,0.15,0.15,0,0.15,0.3,7.61,4
2006,2007,2007/06/21,,,,,,0,0,0,0,0,0,0,13.2,0
2005,2006,,,,,,,0,0,0,0,0,0,0,6.76,0
2004,2005,2005/05/24,2005/07/21,7,,,,0.15,0,0.15,0,0,0,0.15,7.25,2.07
2003,2004,2004/06/25,2004/09/02,12.85,,,,0.4,0,0.4,0,0,0,0.4,13.6,2.96
2002,2003,2003/06/27,2003/07/24,15.8,,,,0.6,0,0.6,0,0,0,0.6,16,3.75
2001,2002,,,,,,,0.7,0,0.7,0.8,0,0.8,1.5,19.1,7.86
2000,2001,2001/06/15,2001/08/10,,2001/08/10,,,0.2,0,0.2,1.45,0,1.45,1.65,,
1999,2000,,,,,,,1,0,1,1.5,0,1.5,2.5,,
1998,1999,1999/06/25,,,1999/08/26,,,0,0,0,3,0,3,3,,
