盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/05/24,2018/06/15,64.9,2018/08/03,54.7,2018/07/20,2.87,0,2.87,0,1,1,3.87,58,6.67
2016,2017,2017/05/31,2017/07/24,36.95,,,2017/08/25,2.21,0,2.21,0,0,0,2.21,39.9,5.54
2015,2016,2016/05/27,2016/06/22,34.15,,,2016/07/22,2.47,0,2.47,0,0,0,2.47,36,6.87
2014,2015,2015/05/20,2015/06/25,24.6,2015/08/05,24.3,2015/07/29,1.5,0,1.5,0.2,0,0.2,1.7,26.4,6.45
2013,2014,2014/05/20,2014/06/20,26,,,,1.49,0,1.49,0,0,0,1.49,25.5,5.85
2012,2013,2013/06/28,2013/08/13,27.2,2013/08/13,27.2,,0.89,0,0.89,0.85,0,0.85,1.74,27.8,6.27
2011,2012,2012/06/19,2012/07/17,24.1,,,,2.3,0,2.3,0,0,0,2.3,25.1,9.17
2010,2011,2011/06/22,2011/07/13,26.9,2011/08/08,24.27,,0.1,0,0.1,0.9,0,0.9,1,26.1,3.83
2009,2010,2010/05/27,2010/06/17,32.9,2010/07/13,29.78,,0.5,0,0.5,1.25,0,1.25,1.75,31.5,5.55
2008,2009,2009/05/27,2009/07/17,34.22,2009/07/17,34.22,,1,0,1,1.12,0,1.12,2.12,35.3,6.01
2007,2008,2008/05/23,2008/06/09,,,,,2.06,0,2.06,0,0,0,2.06,,
2006,2007,,,,,,,1.45,0,1.45,0,0,0,1.45,,
2005,2006,,,,,,,1.28,0,1.28,0,0,0,1.28,,
2004,2005,,,,,,,1.93,0,1.93,0,0,0,1.93,,
2003,2004,,,,,,,0.88,0,0.88,0,0,0,0.88,,
2002,2003,,,,,,,1,0,1,0,0,0,1,,
2001,2002,,,,,,,1.79,0,1.79,0,0,0,1.79,,
2000,2001,,,,,,,0.7,0,0.7,0,0,0,0.7,,
