盈餘所屬年度,股利發放年度,股東會日期,除息交易日,除息參考價(元),除權交易日,除權參考價(元),現金股利發放日,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,發放年度平均股價,年均殖利率(%)
2017,2018,2018/06/26,2018/07/25(即將除息),,,,2018/08/30(即將發放),0.4,0,0.4,0,0,0,0.4,24.2,1.65
2016,2017,2017/06/22,2017/07/20,27.6,,,2017/08/30,0.6,0,0.6,0,0,0,0.6,26.6,2.26
2015,2016,2016/06/28,2016/07/21,25.65,,,2016/08/25,0.4,0,0.4,0,0,0,0.4,27.8,1.44
2014,2015,2015/06/30,2015/07/22,19.7,,,2015/08/20,1.2,0,1.2,0,0,0,1.2,28.6,4.2
2013,2014,2014/06/26,2014/09/24,42.2,,,2014/10/17,0.69,0,0.69,0,0,0,0.69,36.7,1.89
2012,2013,2013/06/20,2013/09/05,22.6,,,,1.2,0,1.2,0,0,0,1.2,27.1,4.43
2011,2012,2012/06/06,2012/09/19,44.7,,,,3.5,0,3.5,0,0,0,3.5,46.8,7.48
2010,2011,2011/06/15,2011/09/21,51.4,,,,3.52,0,3.52,0,0,0,3.52,56.6,6.21
2009,2010,2010/06/08,2010/09/15,73,2010/09/15,73,,2.99,0,2.99,2.99,0,2.99,5.97,92.3,6.47
2008,2009,2009/06/16,2009/09/01,124.5,2009/09/01,124.5,,3,0,3,1,0,1,4,107.9,3.71
2007,2008,2008/06/06,2008/09/30,,2008/09/30,,,3,0,3,1,0,1,4,,
